stamp_ns,time_s_from_start,visible,rel_x_m,rel_y_m,range_m,bearing_deg,u_px,bbox_w_px,bbox_h_px,sync_dt_ms
1777025942583942310,328.103,0,-0.6337,2.4631,2.5433,104.429,nan,nan,nan,2.867
1777025942680274647,328.199,0,-0.6016,2.4807,2.5526,103.632,nan,nan,nan,1.824
1777025942782624096,328.302,0,-0.4522,2.5204,2.5606,100.173,nan,nan,nan,4.022
1777025942884053019,328.403,0,-0.2926,2.5514,2.5681,96.543,nan,nan,nan,2.634
1777025942983542799,328.503,0,-0.1722,2.5683,2.5741,93.836,nan,nan,nan,3.408
1777025943083293039,328.602,0,-0.0526,2.5797,2.5803,91.168,nan,nan,nan,3.703
1777025943184426095,328.704,0,0.0765,2.5862,2.5873,88.305,-17132.01,2429.26,2624.20,3.028
1777025943283591176,328.803,0,0.1745,2.5859,2.5918,86.139,-7332.39,1065.22,1150.70,4.184
1777025943381668269,328.901,0,0.2121,2.5888,2.5974,85.317,-5984.29,876.59,946.93,2.801
1777025943482796270,329.002,0,0.1634,2.5985,2.6036,86.402,-7891.83,1137.59,1228.88,2.209
1777025943584116232,329.103,0,0.1131,2.6085,2.6110,87.517,-11588.74,1643.41,1775.29,3.454
1777025943682407767,329.202,0,0.0777,2.6174,2.6186,88.301,-17084.86,2393.76,2585.85,3.479
1777025943780577712,329.300,0,0.0328,2.6258,2.6260,89.284,nan,nan,nan,0.422
1777025943882481925,329.402,0,-0.0026,2.6342,2.6342,90.056,nan,nan,nan,2.425
1777025943980974328,329.500,0,-0.0399,2.6435,2.6438,90.864,nan,nan,nan,1.073
1777025944084969090,329.604,0,-0.0783,2.6535,2.6547,91.691,nan,nan,nan,3.843
1777025944181683997,329.701,0,-0.1119,2.6611,2.6634,92.407,nan,nan,nan,2.263
1777025944286092624,329.805,0,-0.1452,2.6727,2.6766,93.110,nan,nan,nan,2.329
1777025944384441844,329.904,0,-0.1733,2.6822,2.6878,93.698,nan,nan,nan,4.284
1777025944484760096,330.004,0,-0.2052,2.6932,2.7010,94.358,nan,nan,nan,3.314
1777025944583669938,330.103,0,-0.1529,2.7077,2.7120,93.233,nan,nan,nan,3.630
1777025944685197045,330.204,0,0.0442,2.7236,2.7239,89.070,nan,nan,nan,3.096
1777025944782899588,330.302,0,0.2180,2.7235,2.7322,85.423,-6131.30,852.67,921.10,2.732
1777025944883444504,330.403,0,0.3670,2.7152,2.7399,82.302,-3500.64,506.48,547.12,2.109
1777025944983601090,330.503,0,0.5273,2.6965,2.7476,78.936,-2321.39,352.55,380.84,2.192
1777025945084187264,330.603,0,0.6774,2.6697,2.7543,75.763,-1715.78,274.42,296.44,3.553
1777025945182668983,330.702,0,0.7901,2.6442,2.7597,73.363,-1408.68,235.26,254.14,1.690
1777025945282100134,330.801,0,0.8019,2.6446,2.7635,73.132,-1383.62,231.81,250.41,0.923
1777025945383787239,330.903,0,0.8258,2.6424,2.7684,72.645,-1332.93,225.10,243.16,1.277
1777025945482849432,331.002,0,0.9143,2.6250,2.7797,70.796,-1163.12,203.30,219.61,2.268
1777025945582072197,331.101,0,1.0215,2.5938,2.7877,68.505,-991.85,181.98,196.58,0.941
1777025945682673908,331.202,0,1.1151,2.5615,2.7937,66.475,-866.78,166.69,180.07,1.777
1777025945781123923,331.300,0,1.2184,2.5178,2.7971,64.178,-747.76,152.57,164.81,0.456
1777025945883449946,331.403,0,1.3774,2.4381,2.8003,60.537,-594.69,134.95,145.78,2.287
1777025945983689068,331.503,0,1.5450,2.3351,2.8000,56.509,-461.09,120.31,129.97,2.461
1777025946082851723,331.602,0,1.6893,2.2301,2.7977,52.857,-362.37,110.04,118.87,1.571
1777025946183010736,331.702,0,1.8225,2.1159,2.7926,49.262,-280.19,102.00,110.18,1.592
1777025946282383813,331.801,0,1.9564,1.9840,2.7864,45.402,-204.33,95.01,102.64,0.740
1777025946384298545,331.903,0,2.0655,1.8590,2.7789,41.988,-145.42,89.99,97.21,1.718
1777025946485097383,332.004,0,2.0886,1.8131,2.7658,40.962,-128.94,89.00,96.14,3.092
1777025946586477751,332.106,0,2.0756,1.7990,2.7467,40.916,-128.23,89.56,96.74,4.278
1777025946683740744,332.203,0,2.0878,1.7703,2.7373,40.295,-118.52,89.03,96.18,1.639
1777025946783163636,332.302,0,2.0811,1.7571,2.7237,40.175,-116.66,89.32,96.49,0.829
1777025946884869963,332.404,0,2.0730,1.7401,2.7065,40.011,-114.14,89.67,96.87,3.122
1777025946985563432,332.505,0,2.0647,1.7212,2.6880,39.816,-111.15,90.03,97.26,3.220
1777025947086384863,332.605,0,2.0716,1.6915,2.6745,39.232,-102.30,89.73,96.93,4.079
1777025947183642133,332.703,0,2.0509,1.6895,2.6572,39.481,-106.05,90.63,97.91,1.179
1777025947280145487,332.799,0,2.0371,1.6806,2.6409,39.521,-106.66,91.25,98.57,3.025
1777025947382042978,332.901,0,2.0245,1.6650,2.6212,39.434,-105.35,91.82,99.19,2.145
1777025947481487777,333.001,0,2.0138,1.6554,2.6069,39.421,-105.15,92.30,99.71,1.327
1777025947582102544,333.101,0,1.9924,1.6537,2.5893,39.694,-109.29,93.30,100.79,0.445
1777025947683627632,333.203,0,1.9846,1.6369,2.5725,39.516,-106.59,93.67,101.18,0.367
1777025947782207535,333.301,0,1.9653,1.6342,2.5560,39.744,-110.05,94.58,102.17,1.976
1777025947881956237,333.401,0,1.9515,1.6284,2.5417,39.844,-111.57,95.25,102.90,2.134
1777025947982603929,333.502,0,1.9315,1.6275,2.5258,40.118,-115.78,96.24,103.96,3.574
1777025948082533908,333.602,0,1.9197,1.6198,2.5118,40.157,-116.38,96.83,104.60,0.761
1777025948183263061,333.702,0,1.9062,1.6151,2.4984,40.274,-118.19,97.52,105.34,0.337
1777025948280979382,333.800,0,1.8901,1.6106,2.4833,40.436,-120.70,98.35,106.24,2.489
1777025948384282337,333.903,0,1.8757,1.6063,2.4695,40.575,-122.87,99.10,107.05,0.563
1777025948480354548,333.999,0,1.8644,1.6033,2.4590,40.693,-124.71,99.70,107.70,4.659
1777025948582763274,334.102,0,1.8509,1.5971,2.4447,40.790,-126.24,100.43,108.49,1.542
1777025948680305782,334.199,0,1.8405,1.5929,2.4341,40.875,-127.57,100.99,109.10,4.037
1777025948783832920,334.303,0,1.8199,1.5930,2.4187,41.197,-132.67,102.14,110.33,1.029
1777025948882776762,334.402,0,1.8004,1.5949,2.4052,41.536,-138.10,103.24,111.53,1.554
1777025948982952071,334.502,0,1.7820,1.5982,2.3937,41.887,-143.78,104.31,112.68,1.207
1777025949082156392,334.601,0,1.7628,1.6017,2.3818,42.259,-149.87,105.45,113.91,2.351
1777025949184682431,334.704,0,1.7455,1.6048,2.3711,42.594,-155.41,106.49,115.04,0.250
1777025949280978176,334.800,0,1.7233,1.6104,2.3586,43.060,-163.20,107.86,116.52,3.802
1777025949382888593,334.902,0,1.7124,1.6080,2.3491,43.199,-165.56,108.55,117.26,1.837
1777025949489850041,335.009,0,1.6829,1.6229,2.3379,43.960,-178.63,110.46,119.32,4.147
1777025949581994411,335.101,0,1.6649,1.6266,2.3276,44.333,-185.15,111.65,120.61,3.340
1777025949683575925,335.203,0,1.6466,1.6317,2.3182,44.739,-192.36,112.89,121.95,2.309
1777025949782916947,335.302,0,1.6282,1.6388,2.3101,45.185,-200.40,114.17,123.33,2.342
1777025949882282285,335.401,0,1.6126,1.6407,2.3005,45.496,-206.05,115.27,124.52,3.150
1777025949982155893,335.501,0,1.6200,1.6223,2.2927,45.040,-197.77,114.74,123.95,3.112
1777025950080688055,335.600,0,1.6852,1.5519,2.2909,42.643,-156.21,110.31,119.16,3.706
1777025950182738378,335.702,0,1.7645,1.4507,2.2843,39.427,-105.23,105.35,113.80,2.865
1777025950281973939,335.801,0,1.8151,1.3758,2.2776,37.161,-72.07,102.41,110.63,4.419
1777025950379252117,335.898,0,1.8693,1.2895,2.2710,34.599,-36.89,99.44,107.42,1.080
1777025950482189799,336.001,0,1.9247,1.1918,2.2638,31.767,-0.43,96.58,104.33,3.899
1777025950583397299,336.102,1,2.0013,1.0471,2.2587,27.620,49.13,92.88,100.34,3.224
1777025950682892042,336.202,1,2.0983,0.8127,2.2502,21.171,119.32,88.59,95.70,3.680
1777025950782264323,336.301,1,2.1319,0.7153,2.2487,18.547,146.06,87.19,94.19,4.143
1777025950885591297,336.405,1,2.1976,0.4361,2.2404,11.224,216.84,84.59,91.37,1.984
1777025950983089620,336.502,1,2.2201,0.2624,2.2355,6.740,258.28,83.73,90.45,4.116
1777025951082240793,336.601,1,2.2232,0.1940,2.2317,4.986,274.26,83.61,90.32,3.686
1777025951183453756,336.703,1,2.2244,-0.0129,2.2244,-0.333,322.31,83.57,90.27,3.552
1777025951284961641,336.804,1,2.2116,-0.1967,2.2204,-5.083,365.23,84.05,90.79,1.429
1777025951382049432,336.901,1,2.1862,-0.3635,2.2162,-9.441,405.16,85.03,91.85,2.813
1777025951487477232,337.007,1,2.1404,-0.5609,2.2126,-14.685,454.61,86.85,93.82,0.715
1777025951583428241,337.103,1,2.0785,-0.7427,2.2072,-19.663,503.80,89.43,96.61,3.938
1777025951684856238,337.204,1,2.0079,-0.9072,2.2033,-24.315,552.60,92.58,100.01,3.395
1777025951783318382,337.302,1,1.9176,-1.0753,2.1985,-29.280,608.82,96.93,104.71,4.027
1777025951884165313,337.403,0,1.8155,-1.2366,2.1967,-34.261,671.01,102.39,110.60,3.809
1777025951983141025,337.502,0,1.7079,-1.3785,2.1948,-38.908,736.05,108.84,117.57,3.418
1777025952082609602,337.602,0,1.5812,-1.5199,2.1932,-43.867,815.61,117.56,126.99,0.776
1777025952184790719,337.704,0,1.4307,-1.6611,2.1923,-49.262,918.80,129.93,140.35,2.740
1777025952283105754,337.802,0,1.2872,-1.7752,2.1928,-54.055,1031.43,144.41,156.00,3.219
1777025952382832328,337.902,0,1.1403,-1.8790,2.1979,-58.748,1170.13,163.02,176.10,3.009
1777025952486395502,338.005,0,0.9793,-1.9658,2.1962,-63.520,1355.81,189.82,205.05,1.843
1777025952580671532,338.100,0,0.8453,-2.0344,2.2030,-67.438,1562.05,219.91,237.56,0.665
1777025952687659942,338.207,0,0.7013,-2.0975,2.2117,-71.514,1863.74,265.07,286.34,1.132
1777025952782488742,338.302,0,0.6006,-2.1348,2.2177,-74.287,2154.61,309.50,334.33,2.164
1777025952883179971,338.402,0,0.5354,-2.1540,2.2196,-76.043,2396.82,347.21,375.07,2.513
1777025952982649177,338.502,0,0.4790,-2.1686,2.2208,-77.544,2656.78,388.04,419.18,2.357
1777025953083104519,338.602,0,0.4258,-2.1819,2.2230,-78.958,2965.21,436.56,471.59,2.951
1777025953182285062,338.701,0,0.3610,-2.1926,2.2221,-80.651,3455.48,514.92,556.24,1.700
1777025953282279744,338.801,0,0.2961,-2.2000,2.2198,-82.335,4155.67,627.78,678.16,1.762
1777025953380655389,338.900,0,0.2329,-2.2059,2.2182,-83.972,5208.95,797.97,862.01,0.167
1777025953482847488,339.002,0,0.1707,-2.2082,2.2147,-85.579,6998.05,1088.85,1176.23,2.317
1777025953582486322,339.102,0,0.1069,-2.2069,2.2095,-87.228,10982.70,1739.48,1879.06,1.814
1777025953680629545,339.200,0,0.0490,-2.2038,2.2044,-88.727,nan,nan,nan,0.522
1777025953782802144,339.302,0,0.0058,-2.1980,2.1980,-89.848,nan,nan,nan,1.884
1777025953885217573,339.404,0,-0.0441,-2.1904,2.1909,-91.153,nan,nan,nan,3.444
1777025953984726057,339.504,0,-0.0622,-2.1827,2.1836,-91.632,nan,nan,nan,3.519
1777025954085923834,339.605,0,-0.1094,-2.1708,2.1736,-92.885,nan,nan,nan,2.847
1777025954184065668,339.703,0,-0.1390,-2.1589,2.1633,-93.683,nan,nan,nan,3.100
1777025954285208002,339.804,0,-0.1780,-2.1439,2.1512,-94.745,nan,nan,nan,3.680
1777025954384216158,339.903,0,-0.2207,-2.1269,2.1383,-95.924,nan,nan,nan,2.459
1777025954486843789,340.006,0,-0.2631,-2.1111,2.1274,-97.103,nan,nan,nan,2.980
1777025954583853951,340.103,0,-0.3005,-2.1001,2.1215,-98.144,nan,nan,nan,1.508
1777025954685875311,340.205,0,-0.3424,-2.0836,2.1115,-99.333,nan,nan,nan,3.113
1777025954784709914,340.304,0,-0.3848,-2.0647,2.1003,-100.556,nan,nan,nan,0.418
1777025954886125911,340.405,0,-0.4234,-2.0465,2.0899,-101.688,nan,nan,nan,3.406
1777025954985045995,340.504,0,-0.4555,-2.0287,2.0792,-102.654,nan,nan,nan,2.474
1777025955084887178,340.604,0,-0.5027,-2.0082,2.0701,-104.053,nan,nan,nan,1.964
1777025955184707028,340.704,0,-0.5420,-1.9865,2.0592,-105.262,nan,nan,nan,2.139
1777025955284363843,340.803,0,-0.5776,-1.9677,2.0507,-106.359,nan,nan,nan,1.595
1777025955383339463,340.902,0,-0.6081,-1.9486,2.0413,-107.332,nan,nan,nan,0.190
1777025955481484000,341.001,0,-0.6497,-1.9228,2.0296,-108.671,nan,nan,nan,0.972
1777025955579412318,341.099,0,-0.6610,-1.9102,2.0213,-109.087,nan,nan,nan,3.012
1777025955681855951,341.201,0,-0.6707,-1.8981,2.0131,-109.461,nan,nan,nan,0.850
1777025955779807046,341.299,0,-0.6703,-1.8905,2.0059,-109.523,nan,nan,nan,3.577
1777025955883498738,341.403,0,-0.6337,-1.8976,2.0006,-108.466,nan,nan,nan,0.099
1777025955982574004,341.502,0,-0.5789,-1.9047,1.9907,-106.906,nan,nan,nan,0.701
1777025956081333294,341.600,0,-0.5283,-1.9068,1.9786,-105.487,nan,nan,nan,1.840
1777025956182052225,341.701,0,-0.4585,-1.9109,1.9652,-103.493,nan,nan,nan,1.427
1777025956283061746,341.802,0,-0.3179,-1.9189,1.9450,-99.407,nan,nan,nan,0.024
1777025956382728931,341.902,0,-0.1125,-1.9051,1.9084,-93.378,nan,nan,nan,0.655
1777025956483222292,342.002,0,0.0728,-1.8728,1.8742,-87.775,13606.11,2554.13,2759.09,2.687
1777025956583282380,342.102,0,0.2397,-1.8245,1.8402,-82.517,4250.26,775.62,837.87,0.517
1777025956680706222,342.200,0,0.3563,-1.7764,1.8118,-78.658,2893.55,521.69,563.56,3.009
1777025956782689583,342.302,0,0.4246,-1.7208,1.7724,-76.139,2411.85,437.76,472.89,1.042
1777025956881770720,342.401,0,0.4225,-1.6837,1.7359,-75.913,2376.98,439.95,475.26,2.155
1777025956982816388,342.502,0,0.4229,-1.6476,1.7010,-75.603,2330.76,439.51,474.78,2.057
1777025957083139788,342.602,0,0.4226,-1.6208,1.6750,-75.387,2299.67,439.87,475.17,4.748
1777025957183470095,342.703,0,0.4195,-1.5954,1.6497,-75.270,2283.26,443.16,478.72,0.994
1777025957283187131,342.802,0,0.4165,-1.5668,1.6212,-75.115,2261.93,446.35,482.17,2.137
1777025957382654819,342.902,0,0.4107,-1.5415,1.5952,-75.080,2257.15,452.58,488.89,2.045
1777025957483444639,343.003,0,0.4035,-1.5156,1.5683,-75.092,2258.77,460.69,497.66,1.378
1777025957582249112,343.101,0,0.3937,-1.4903,1.5414,-75.201,2273.67,472.10,509.99,3.210
1777025957683152060,343.202,0,0.3958,-1.4622,1.5148,-74.852,2226.66,469.60,507.29,1.877
1777025957780947083,343.300,0,0.4206,-1.4302,1.4908,-73.613,2075.16,441.96,477.43,3.164
1777025957880990060,343.400,0,0.4584,-1.3895,1.4632,-71.740,1884.29,405.47,438.01,4.220
1777025957986521174,343.506,0,0.4764,-1.3511,1.4326,-70.578,1783.75,390.21,421.53,0.959
1777025958082518775,343.602,0,0.4960,-1.3146,1.4051,-69.327,1687.75,374.74,404.82,2.685
1777025958183602368,343.703,0,0.5231,-1.2724,1.3758,-67.652,1575.26,355.34,383.85,2.762
1777025958280980712,343.800,0,0.5257,-1.2428,1.3494,-67.072,1540.01,353.60,381.98,3.883
1777025958382218229,343.901,0,0.5160,-1.2131,1.3182,-66.959,1533.29,360.27,389.18,4.862
1777025958480491450,344.000,0,0.5119,-1.1858,1.2916,-66.650,1515.37,363.11,392.25,3.529
1777025958583045878,344.102,0,0.5051,-1.1540,1.2597,-66.362,1499.02,368.01,397.54,2.623
1777025958680115799,344.199,0,0.5027,-1.1275,1.2345,-65.970,1477.40,369.76,399.43,2.825
1777025958781432946,344.301,0,0.4940,-1.1000,1.2058,-65.815,1469.02,376.28,406.47,4.307
1777025958883948226,344.403,0,0.4941,-1.0665,1.1754,-65.141,1433.76,376.18,406.37,2.702
1777025958983154639,344.502,0,0.5012,-1.0313,1.1467,-64.080,1381.71,370.85,400.61,2.643
1777025959081821929,344.601,0,0.5015,-0.9963,1.1154,-63.281,1345.08,370.64,400.38,3.833
1777025959186519238,344.706,0,0.4783,-0.9574,1.0702,-63.456,1352.92,388.66,419.85,0.431
1777025959282483117,344.802,0,0.4472,-0.9314,1.0332,-64.353,1394.74,415.67,449.03,4.002
1777025959384135574,344.903,0,0.4167,-0.9086,0.9996,-65.366,1445.30,446.13,481.93,2.317
1777025959481215365,345.000,0,0.3840,-0.8892,0.9686,-66.644,1514.99,484.09,522.94,2.430
1777025959581526635,345.101,0,0.3460,-0.8705,0.9367,-68.323,1618.34,537.23,580.34,3.335
1777025959685157402,345.204,0,0.3053,-0.8525,0.9055,-70.297,1761.16,608.90,657.77,1.613
1777025959781081874,345.300,0,0.2690,-0.8387,0.8808,-72.218,1929.25,691.02,746.47,1.824
1777025959883485377,345.403,0,0.2288,-0.8232,0.8544,-74.470,2177.35,812.54,877.74,3.712
1777025959987228235,345.506,0,0.1895,-0.8105,0.8323,-76.843,2528.13,981.14,1059.88,0.278
1777025960082135867,345.601,0,0.1747,-0.7964,0.8154,-77.629,2673.50,1064.12,1149.51,3.255
1777025960183038112,345.702,0,0.1478,-0.7896,0.8033,-79.402,3078.80,1258.07,1359.03,3.968
1777025960284771735,345.804,0,0.1447,-0.7737,0.7871,-79.404,3079.40,1284.30,1387.36,2.850
1777025960384271459,345.903,0,0.1283,-0.7635,0.7742,-80.464,3393.13,1449.38,1565.69,3.013
1777025960484574988,346.004,0,0.1096,-0.7569,0.7648,-81.762,3885.77,1696.38,1832.51,3.442
1777025960584512559,346.104,0,0.0924,-0.7532,0.7589,-83.007,4528.68,2011.86,2173.30,3.263
1777025960684307354,346.203,0,0.0821,-0.7514,0.7559,-83.766,5046.15,2264.64,2446.37,4.482
1777025960782299023,346.301,0,0.0683,-0.7530,0.7561,-84.820,6014.68,2722.93,2941.43,2.285
1777025960882467980,346.402,0,0.0609,-0.7565,0.7590,-85.396,6731.21,3051.19,3296.03,2.461
1777025960979829786,346.499,0,0.0492,-0.7645,0.7661,-86.319,nan,nan,nan,0.126
1777025961082534601,346.602,0,0.0190,-0.7763,0.7765,-88.597,nan,nan,nan,1.944
1777025961183846433,346.703,0,-0.0058,-0.7900,0.7901,-90.418,nan,nan,nan,3.637
1777025961280855355,346.800,0,-0.0220,-0.8054,0.8057,-91.567,nan,nan,nan,0.831
1777025961382493756,346.902,0,-0.0478,-0.8248,0.8262,-93.317,nan,nan,nan,1.910
1777025961486077635,347.005,0,-0.0707,-0.8475,0.8504,-94.770,nan,nan,nan,5.162
1777025961583057482,347.102,0,-0.0854,-0.8685,0.8727,-95.616,nan,nan,nan,2.711
1777025961682254877,347.201,0,-0.0599,-0.8954,0.8974,-93.829,nan,nan,nan,1.453
1777025961780641171,347.300,0,-0.0217,-0.9221,0.9224,-91.346,nan,nan,nan,0.586
1777025961885124779,347.404,0,0.0055,-0.9507,0.9507,-89.667,nan,nan,nan,3.966
1777025961982028905,347.501,0,0.0410,-0.9794,0.9802,-87.602,nan,nan,nan,0.872
1777025962083789824,347.603,0,0.0589,-1.0069,1.0086,-86.652,9146.16,3156.00,3409.26,2.490
1777025962182963997,347.702,0,0.1002,-1.0315,1.0363,-84.452,5634.64,1855.10,2003.97,1.627
1777025962283926815,347.803,0,0.1634,-1.0499,1.0625,-81.154,3636.96,1137.64,1228.93,2.816
1777025962380201764,347.899,0,0.1697,-1.0749,1.0882,-81.030,3590.41,1095.52,1183.44,1.547
1777025962480927121,348.000,0,0.1502,-1.1047,1.1148,-82.259,4117.54,1237.81,1337.14,0.208
1777025962579029067,348.098,0,0.1109,-1.1364,1.1418,-84.427,5610.67,1676.26,1810.78,3.093
1777025962681383775,348.200,0,0.1143,-1.1631,1.1687,-84.389,5574.59,1626.55,1757.07,0.333
1777025962781431140,348.301,0,0.0677,-1.1969,1.1988,-86.765,9454.23,2747.53,2968.01,0.108
1777025962881359508,348.400,0,0.0466,-1.2267,1.2276,-87.826,nan,nan,nan,0.425
1777025962980277906,348.499,0,0.0254,-1.2570,1.2572,-88.840,nan,nan,nan,1.866
1777025963081344093,348.600,0,0.0072,-1.2881,1.2881,-89.679,nan,nan,nan,0.977
1777025963183711578,348.703,0,-0.0106,-1.3177,1.3177,-90.462,nan,nan,nan,1.031
1777025963280950164,348.800,0,-0.0319,-1.3473,1.3477,-91.355,nan,nan,nan,2.602
1777025963381097769,348.900,0,-0.0380,-1.3765,1.3770,-91.580,nan,nan,nan,3.009
1777025963479433434,348.999,0,-0.0377,-1.4041,1.4046,-91.539,nan,nan,nan,3.598
1777025963581334740,349.100,0,0.0171,-1.4342,1.4343,-89.317,nan,nan,nan,1.533
1777025963684483438,349.204,0,0.0612,-1.4599,1.4612,-87.598,12629.40,3035.55,3279.14,2.227
1777025963781302547,349.300,0,0.1175,-1.4822,1.4868,-85.467,6831.51,1581.71,1708.63,1.592
1777025963882624768,349.402,0,0.1852,-1.5002,1.5116,-82.962,4501.84,1003.66,1084.20,0.221
1777025963983568586,349.503,0,0.2832,-1.5066,1.5330,-79.354,3066.09,656.36,709.03,0.569
1777025964080709895,349.600,0,0.3813,-1.5069,1.5544,-75.799,2359.68,487.44,526.55,2.324
1777025964180710705,349.700,0,0.4830,-1.4980,1.5739,-72.129,1920.71,384.85,415.73,3.056
1777025964287480730,349.807,0,0.6087,-1.4733,1.5941,-67.553,1569.14,305.39,329.90,4.247
1777025964383169204,349.902,0,0.7000,-1.4441,1.6048,-64.140,1384.57,265.57,286.88,0.825
1777025964482183713,350.001,0,0.8059,-1.4062,1.6208,-60.182,1220.24,230.65,249.16,1.497
1777025964583330176,350.102,0,0.9126,-1.3563,1.6348,-56.065,1086.69,203.68,220.03,0.174
1777025964682030707,350.201,0,1.0072,-1.3036,1.6473,-52.311,987.63,184.56,199.37,1.159
1777025964783128782,350.302,0,1.1058,-1.2371,1.6593,-48.206,896.93,168.09,181.58,0.469
1777025964885345714,350.404,0,1.1938,-1.1666,1.6692,-44.341,823.90,155.71,168.20,1.960
1777025964982653243,350.502,0,1.2802,-1.0845,1.6779,-40.268,756.70,145.19,156.84,1.624
1777025965083293046,350.602,0,1.3498,-1.0075,1.6843,-36.739,704.71,137.71,148.77,0.705
1777025965184223586,350.703,0,1.4223,-0.9137,1.6905,-32.717,651.01,130.69,141.18,0.254
1777025965283543813,350.803,1,1.4797,-0.8277,1.6955,-29.222,608.13,125.62,135.70,0.299
1777025965380786454,350.900,1,1.5375,-0.7235,1.6992,-25.198,562.26,120.90,130.60,3.262
1777025965482009916,351.001,1,1.5824,-0.6284,1.7026,-21.657,524.33,117.47,126.90,2.392
1777025965582770773,351.102,1,1.6240,-0.5104,1.7023,-17.447,481.58,114.46,123.65,5.132
1777025965681556414,351.201,1,1.6561,-0.4024,1.7043,-13.658,444.77,112.24,121.25,2.835
1777025965780244352,351.299,1,1.6773,-0.2956,1.7032,-9.996,410.31,110.82,119.71,4.253
1777025965880832508,351.400,1,1.6967,-0.1827,1.7065,-6.145,374.89,109.56,118.35,4.183
1777025965979794183,351.499,1,1.7036,-0.0783,1.7054,-2.632,343.04,109.11,117.87,3.592
1777025966081433659,351.601,1,1.7046,0.0411,1.7051,1.380,306.86,109.05,117.80,3.620
1777025966180758460,351.700,1,1.7004,0.1329,1.7056,4.469,278.94,109.32,118.09,3.631
1777025966282670006,351.802,1,1.6835,0.2621,1.7038,8.849,238.92,110.41,119.28,1.391
1777025966380824488,351.900,1,1.6685,0.3262,1.7001,11.063,218.35,111.41,120.35,4.136
1777025966479968161,351.999,1,1.6604,0.3184,1.6906,10.855,220.29,111.95,120.94,3.062
1777025966581086810,352.100,1,1.6522,0.3014,1.6794,10.340,225.09,112.51,121.54,3.985
1777025966680804291,352.200,1,1.6450,0.2852,1.6696,9.837,229.77,113.00,122.06,3.205
1777025966782418157,352.302,1,1.6357,0.2590,1.6561,8.998,237.54,113.64,122.76,3.563
1777025966880189106,352.399,1,1.6250,0.2479,1.6438,8.673,240.53,114.39,123.57,2.241
1777025966980905667,352.500,1,1.6156,0.2278,1.6316,8.024,246.51,115.05,124.29,3.275
1777025967079377849,352.598,1,1.6064,0.2101,1.6201,7.450,251.78,115.71,125.00,10.182
1777025967180974344,352.700,1,1.5926,0.1894,1.6038,6.782,257.90,116.72,126.08,3.724
1777025967281896217,352.801,1,1.5813,0.1705,1.5905,6.155,263.61,117.55,126.98,3.936
1777025967382137692,352.901,1,1.5672,0.1489,1.5743,5.427,270.25,118.61,128.12,1.274
1777025967479463795,352.999,1,1.5461,0.1293,1.5515,4.781,276.11,120.23,129.88,1.436
1777025967580825274,353.100,1,1.5302,0.1114,1.5342,4.165,281.70,121.48,131.23,2.278
1777025967680471201,353.200,1,1.5118,0.0904,1.5145,3.421,288.43,122.96,132.82,2.050
1777025967782867315,353.302,1,1.4911,0.0682,1.4926,2.620,295.67,124.66,134.67,4.429
1777025967882543964,353.402,1,1.4737,0.0489,1.4745,1.901,302.16,126.14,136.26,4.079
1777025967980454782,353.500,1,1.4521,0.0277,1.4523,1.092,309.46,128.01,138.28,1.625
1777025968084061326,353.603,1,1.4311,0.0079,1.4311,0.317,316.44,129.89,140.31,3.874
1777025968183401238,353.702,1,1.4107,-0.0107,1.4107,-0.436,323.23,131.77,142.34,3.833
1777025968283404660,353.803,1,1.3903,-0.0275,1.3906,-1.134,329.52,133.70,144.43,3.882
1777025968383178825,353.902,1,1.3745,-0.0438,1.3752,-1.825,335.75,135.24,146.09,0.246
1777025968482201574,354.001,1,1.3532,-0.0591,1.3544,-2.499,341.83,137.37,148.39,3.146
